item,count,ref_nos
soron katra balmiki garden,1,"[""['19-09-2024/NAGAR NIGAM AGRA/25-09-2024/02']""]"
ae ( i. t. ),1,"[""['E-Tender No.-215/EUDC/MEERUT/2023-2024']""]"
for the period of 01. 04. 2024 to 31. 03. 2025 ( 12 months ).,1,"[""['E-Tender No.-215/EUDC/MEERUT/2023-2024']""]"
under eudc,1,"[""['E-Tender No.-215/EUDC/MEERUT/2023-2024']""]"
ammunition at sering bagan bop of 54th bn itb police,1,"[""['ITBP/SHQ(TZP)/ENGR/1183-86']""]"
( line 117 ) ward no- 58 makbara me mukhtar bhai ke makaan se johar warsi ke makaan tak police chowki wali gali va sabir lohar se toliyo wali gali tak sadak evam side patri naali ka karye.,1,"[""['188/PA-2/CE/NNM/2023-24 Dated 07-08-2023']""]"
ward no. 13 ward no. 4 shivpurva me shubham hospital se bsnl office police chowki hote huye union bank tak sadak patari va nali sudhar karyanewada me r. k. puram colony me patari ka nirman va sadak ka nirman,1,"[""['03/2022-23_Retender']""]"
nali nirman karye.,1,"[""['191/Nirmaan/2021-22 Dt. 18-11-2021']""]"
bindu singh ke se babulal tak cc road,1,"[""['191/Nirmaan/2021-22 Dt. 18-11-2021']""]"
ward 8 petrol pump ke piche malin basti mein petrol pump se police chowki tak interlocking tiles sadak aur nali nirman,1,"[""['191/Nirmaan/2021-22 Dt. 18-11-2021']""]"
ward no 39,1,"[""['191/Nirmaan/2021-22 Dt. 18-11-2021']""]"
janpad sonebhara ke thana ghorawal ke gram umbha me naveen police chowki ke nirmanadhin ( type- i ke 12 adad type- ii ke 12 adad avam type- iii ke 6 adad ) aswason ke vidyutikaran ka karya,1,"[""['1504/nivida suchana(vns)-44/21-22 dt. 18.09.21']""]"
construction of 11 kv line,1,"[""['10 H(F)(W)/2019-20']""]"
giving 18 kw connection to lohiya paryawarniya udyan near,1,"[""['10 H(F)(W)/2019-20']""]"
sahabganj police chowki rohani colony,1,"[""['10 H(F)(W)/2019-20']""]"
installation of 25 kv transformer at old sabji mandi chowk ayodhya,1,"[""['10 H(F)(W)/2019-20']""]"
installation of 63 kva t/ f at hdfc bank amaniganj,1,"[""['10 H(F)(W)/2019-20']""]"
beam,1,"[""['05/ SE(EAST) M /2018-19']""]"
e o r to gaumukh apartment police colony kaushambi gzb sh replacement of damaged g i pipe line outlet water pipe doors renovation of 50 nos qtrs,1,"[""['05/ SE(EAST) M /2018-19']""]"
finishing,1,"[""['05/ SE(EAST) M /2018-19']""]"
shaft water proofing treatment at terrace micro concreting at slab,1,"[""['05/ SE(EAST) M /2018-19']""]"
no,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
46,2,"[""['78/PE(PH)-I/E-Tender/2015-16']"", ""['74/SPE(PH)-I/E-Tender/2017-18']""]"
47,2,"[""['78/PE(PH)-I/E-Tender/2015-16']"", ""['74/SPE(PH)-I/E-Tender/2017-18']""]"
48 to dsc road ( between sec_ 47,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
sec_ 47 crossing to voda mandir,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
48 crossing ),1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
sec_ 42,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
sweeping of main roads,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
voda mandir to police station of sec_ 49,1,"[""['78/PE(PH)-I/E-Tender/2015-16']""]"
disposal of solid waste from corner of mig flats of sec- 100,2,"[""['78/PE(PH)-I/E-Tender/2015-16']"", ""['74/SPE(PH)-I/E-Tender/2017-18']""]"
sec_ 46 block side dain between a,1,"[""['101/ PE(PH)-I/E-Tender/2015-16']""]"
desilting from dsc raod sec_ 49 crossing to b_ 250 sec_ 46,1,"[""['101/ PE(PH)-I/E-Tender/2015-16']""]"
police station sec_ 49 to gate no_ 5 sec_ 48 ( towars sec_ 48 ) noida.,1,"[""['101/ PE(PH)-I/E-Tender/2015-16']""]"
b block,2,"[""['42/SPE/PE(PH)- I/E-Tender/2018-19']"", ""['101/ PE(PH)-I/E-Tender/2015-16']""]"
mo various road under sub division m- 1124,2,"[""['90/EE/PWD M-112/2014-15']"", ""['90/EE/PWD M-112/2014-15(Recalled)']""]"
nangloi najafgarh road from ranhola police station to nagafgarh,2,"[""['90/EE/PWD M-112/2014-15']"", ""['90/EE/PWD M-112/2014-15(Recalled)']""]"
pwd crmd m- 112 during 2014- 15. sh- desilting of storm water drains on rohtak road from hiran kudna mod to tikri border,2,"[""['90/EE/PWD M-112/2014-15']"", ""['90/EE/PWD M-112/2014-15(Recalled)']""]"
comprehensive maintenance contract of 02 nos 125 kva 04 nos 50 kva 02 nos 25 kva,1,"[""['NO/ITBP/RH/ENGG/3236']""]"
01 no 10 kva ups system installed in 200 bedded referral hospital at cisf camp itb police greater noida for the financial year 2024 25,1,"[""['NO/ITBP/RH/ENGG/3236']""]"
zone- 4 elenganj khestra me lalla chungi pryag station se elenganj chaurha hote hoye bakshi bandh crossing hote hoye elanganj police chowki bagadha crossing tak evam hashimpur chaurha ke modh tak fly over tak sadak sudhar karya.,1,"[""['RE-KUMBH-0013']""]"
coy store building,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
kote,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
development work at mathow,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
koloriyang bop of 54th bn itb police bhal,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
tradesmen shop,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
sos living accommodation,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
nafra,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
jawan barrack,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
mi room,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
coy office,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
wt station,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
dibrick,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
c/ o gos living accommodation,1,"[""['ITBP/NE FTR /54TH BN/123 21-02-23']""]"
4 gomtinagar aryan hotel marg connecting patrakarpuram road link road near gomtinagar police station,1,"[""['7612/E-TENDER/2022-23 Dt 03-12-2022']""]"
vivek khand- 3,1,"[""['7612/E-TENDER/2022-23 Dt 03-12-2022']""]"
road passing through vivek khand- 2 road beside patr,1,"[""['7612/E-TENDER/2022-23 Dt 03-12-2022']""]"
thermoplastic paint work from sahasa mandir to kanpur road via satnam traders,1,"[""['7612/E-TENDER/2022-23 Dt 03-12-2022']""]"
shed connecting living line of women military police at bldg no p- 10/ 09 at ub area pro unit under ge ( w ) bareilly.,1,"[""['8019/C/E8']""]"
boundary wall infront of t- 102 in offrs mess jrc,1,"[""['8019/C/E8']""]"
provn of 10 x wc toilet of 883 tn bn asc,1,"[""['8019/C/E8']""]"
regruping of tf 25 kva in vill- gosandepur,1,"[""['124/2020-21/EDC(G)']""]"
increasing of tf 25 kva to 63 kva in vill- pyarepatti rauza increasing of tf 63 kva to 100 kva in police station saidpur increasing of tf 250 kva to 400 kva in peepaghat under edd- iii saidpur ghazipur,1,"[""['124/2020-21/EDC(G)']""]"
the work of shifting of 250 kva s/ s at police line banda town,1,"[""['76/SE/EDCB/2019-20']""]"
increasing capacity of 11 kv s/ s from 10 to 63 kva t/ f at infront of urmila garden marr. hall banda town under business plan under eudd,1,"[""['76/SE/EDCB/2019-20']""]"
erection of lt line,1,"[""['76/SE/EDCB/2019-20']""]"
npp basti k ward no 13 mahrikhawan me police lines mukhymarg se aarti devi k makan hote hue suresh chandr k makann k sate raste se mahesh chandr k ghar tak interlocking sadak v nali nirman kary,1,"[""['313/DUDA/TENDER/2019-20 DT 17-10-19']""]"
sec- 42,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
48 cross,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
voda mandir to police station of sec- 49,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
sec- 47 crossing to voda mandir,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
48 crossing to dsc road ( between sec- 47,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
sweeping of main road,1,"[""['74/SPE(PH)-I/E-Tender/2017-18']""]"
police staion sec-49 to gate no-5 sec-48,1,"[""['28/SPE(PH)-I/E-Tender/2017-18']""]"
b bolck,1,"[""['28/SPE(PH)-I/E-Tender/2017-18']""]"
disilting of internal,1,"[""['28/SPE(PH)-I/E-Tender/2017-18']""]"
toward sec-48,1,"[""['28/SPE(PH)-I/E-Tender/2017-18']""]"
outer drain from dsc road sec-49 crosing to b-250 sec-46 b-block side drain between a,1,"[""['28/SPE(PH)-I/E-Tender/2017-18']""]"
around big rotary (ch. 6.45 to 6.80 km),1,"[""['OSD/PROJECT/15/94  DATED 06.07.2015']""]"
rcc slab in-front of hanuman mandir along 60m wide road from police line to nh-24 link road,1,"[""['OSD/PROJECT/15/94  DATED 06.07.2015']""]"
laying interlocking tiles near hanuman mandir (ch. 5.78 to 5.83 km),1,"[""['OSD/PROJECT/15/94  DATED 06.07.2015']""]"
divider marammat ka karya,1,"[""['03/E-tender/CE/2015-16']""]"
gomti nagar yojna phase- 2 ke antargat samaj kalyan karyalaya se cnds chauraha ssb mukhyalaya se man high court road tak,1,"[""['03/E-tender/CE/2015-16']""]"
police awas nigam se risha mandir tak sadak ka sudhrukaran,1,"[""['03/E-tender/CE/2015-16']""]"
kaushambi.,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
ghaziaba,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
fans i/ c compound light,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
water supply pumps,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
lifts installed at gomukh tower,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
and operation of d. g sets,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
rmo eandm services installed at gomukh tower,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
n. d.. sh maintenance of e. i,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
police station mayur vihar,1,"[""['420/EE(E)PWD EMD  M-252/2013-14']""]"
result for line 06 transport nager aver jalsya ka samna va jaynti pur police choki ka picha thatha pital nagri kamla bibhar ma 110 mm byass ke pvc pipe line bichana abem jodena ka karya as per tender notice,1,"[""['174/J.K./Ne.Su.N.N.M./2024-25 Dated 13-02-2025']""]"
line 02- 15 vitt aayog ke antargat ward number 45 katghar ma ansari farnichar sa gulabbad police choki tak 200 mm vyas ke d. i. ke mukya pipe line bichhane abem jodne ka karya as per tender notice,1,"[""['729/J.K./Ne.Su.N.N.M./2024-25 Dated 15-06-24']""]"
exhaust fans ) of age e/ m- ii,1,"[""['GE/MRT/S/81116/2023-2024']""]"
addn/ altn of building no p- 322 ( first floor ) of single living ( otm ) accn for one provost section of women military police of 22 rapid (,1,"[""['GE/MRT/S/81116/2023-2024']""]"
spl repair to replacement of ber items ( ceiling fans,1,"[""['GE/MRT/S/81116/2023-2024']""]"
desert cooler,1,"[""['GE/MRT/S/81116/2023-2024']""]"
wall fans,1,"[""['GE/MRT/S/81116/2023-2024']""]"
cc,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
faizu,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
kaila bhatt,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
moti masjid,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
haji bhilu,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
shri aftab,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
indian medical,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
in ward- 93,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
qayoom,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
dairy,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
pipe,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
saeed,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
aman colony,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
drain rep,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
culvert,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
iqbal qureshi,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
babu,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
drain in front of chand,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
medical store equal,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
kurban,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
adil,1,"[""['023/Nirman/2023-24 dated 13-02-2024 (151-258)']""]"
mini market,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
balmiki park,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
ward- 59,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
work no- 52,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
power house hote hue sharda hotel ke samne pulia tak rcc nale k nirman karya,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
allahabad bank,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
purana shahar sihani gate police choki se kudaghar punjab national bank,1,"[""['185/Nirman/2021-2022 DT 13-09-2021']""]"
giving 15 kw commerical connection to reserve police line ayodhya,1,"[""['107 H(F)(W)/2020-21']""]"
new 11 kv under ground double circuit h. t. line,1,"[""['107 H(F)(W)/2020-21']""]"
l. t. line with new 100 kva t/ f as per request of sri brijesh kumar under electricity distribution division ist,1,"[""['107 H(F)(W)/2020-21']""]"
district farrukhabad.,1,"[""['E/M/325/2020-1536']""]"
check post 02 nos. at n. m. y. kaimganj,1,"[""['E/M/325/2020-1536']""]"
repair work of rewiring internal electrification in a types shop 10 nos. b type shop 10 nos. c types shop 10 nos. staff quarter 1 4 nos.,1,"[""['E/M/325/2020-1536']""]"
24 hrs duty for a period of two years ( 365 days per year ) for brajrajnagar,1,"[""['MCL/GM/IBV/ENM/etender/111888  Dated  25/07/2019']""]"
max 4000 km run per month,1,"[""['MCL/GM/IBV/ENM/etender/111888  Dated  25/07/2019']""]"
equivalent covered vehicle,1,"[""['MCL/GM/IBV/ENM/etender/111888  Dated  25/07/2019']""]"
hiring of 02 no. air conditioned 7 seater ( 6 plus 1 ) hard top diesel jeep,1,"[""['MCL/GM/IBV/ENM/etender/111888  Dated  25/07/2019']""]"
construction of under graound circular drain for dranage from arya samaj mandir vaishali enclave via 8/ 938 sector- 8 police choki to sushma hospital,1,"[""['540/CE/18']""]"
picknik spot road to house no 8/ 983 maha laxami lawn,1,"[""['540/CE/18']""]"
sri s. p. singh house at sector 8 chourah,1,"[""['540/CE/18']""]"
sec- 46 b- block side drain between a,1,"[""['42/SPE/PE(PH)- I/E-Tender/2018-19']""]"
police station sec- 49 to gate no- 5 sec- 48_ towards sector- 48,1,"[""['42/SPE/PE(PH)- I/E-Tender/2018-19']""]"
desilting of internal,1,"[""['42/SPE/PE(PH)- I/E-Tender/2018-19']""]"
outer drain from dsc road sec- 49 crossing to b- 250 sec- 46,1,"[""['42/SPE/PE(PH)- I/E-Tender/2018-19']""]"
jal sansthan,1,"[""['63/EUDC(VI)/18-19']""]"
sector-a park 630kva police staion 250kvajal sansthan 400kva new sector-f,1,"[""['63/EUDC(VI)/18-19']""]"
satabdi park,1,"[""['63/EUDC(VI)/18-19']""]"
indira park,1,"[""['63/EUDC(VI)/18-19']""]"
91/si/ce/18-19 under eudd sitapur road,1,"[""['63/EUDC(VI)/18-19']""]"
lko,1,"[""['63/EUDC(VI)/18-19']""]"
90,1,"[""['63/EUDC(VI)/18-19']""]"
forltcircuit bifurcation of t/f 400kva subhas park,1,"[""['63/EUDC(VI)/18-19']""]"
package no.89,1,"[""['63/EUDC(VI)/18-19']""]"
kankat,1,"[""['63/EUDC(VI)/18-19']""]"
toilets located at various places in nagar panchayat daurala ( 1. pink toilet 2. near police station 3. animal hospital 4. in front of tank 5. in kala mahadev temple 6. inside shaheed park 7. in labor reforms 8. repair work in the one near the madrasa,1,"[""['241, dt. 22-06-2024']""]"
moh. ram nagar ( om nagar ) mein police choki se ramasevak,1,"[""['7A/Duda-Firozabad/2022-23']""]"
heralal se gudde devi evan rajakishor vale gale mein nale evan c. c. sadak ka nirmaan kary.,1,"[""['7A/Duda-Firozabad/2022-23']""]"
mahaveer se sarvesh,1,"[""['7A/Duda-Firozabad/2022-23']""]"
madanalal se shyam singh,1,"[""['7A/Duda-Firozabad/2022-23']""]"
anil se arvind,1,"[""['7A/Duda-Firozabad/2022-23']""]"
model town,1,"[""['T-01/EUDCB/2021-22']""]"
for the work of giving 60 kw ( lmv- 4 ) commercial connection to shri ram murti ismarak ridhima,1,"[""['T-01/EUDCB/2021-22']""]"
near police chowki,1,"[""['T-01/EUDCB/2021-22']""]"
bareilly under full deposited fund- 2021- 22 under eudd- iii,1,"[""['T-01/EUDCB/2021-22']""]"
stadium road,1,"[""['T-01/EUDCB/2021-22']""]"
bareill,1,"[""['T-01/EUDCB/2021-22']""]"
shri dev murti s/ o shri ram murti,1,"[""['T-01/EUDCB/2021-22']""]"
sardar patel marg pr ralway vidhutikarn chaourha se subhash chourha stiti petrol pump subhash chaourha traif police booth se hot staff chaourha,1,"[""['NAZOOL   23.03.2020 Wahan parking']""]"
yantrick hotal tanishq show room choauraha tk 3 lane both side pr me vahan parking,1,"[""['NAZOOL   23.03.2020 Wahan parking']""]"
prayagraj. de,1,"[""['NAZOOL   23.03.2020 Wahan parking']""]"
checkpost 02 nos. a type shop 2 nos,1,"[""['E/M/325/2019-20-1218']""]"
c type shop 14 nos. apf 12x88 02 nos. sachiv awas etc. at nmy kamalganj. distt. farukhabad,1,"[""['E/M/325/2019-20-1218']""]"
b type shop 8 nos,1,"[""['E/M/325/2019-20-1218']""]"
internal wiring in office building farmer rest house,1,"[""['E/M/325/2019-20-1218']""]"
7,1,"[""['1271/A-25 Dt. 22-06-2018']""]"
6,1,"[""['1271/A-25 Dt. 22-06-2018']""]"
1) (1)patch repair in km 0 (0-500) of church road (from kalu kuwan church to police line thiraha). (2) banda-bypass in km 4,1,"[""['1271/A-25 Dt. 22-06-2018']""]"
2 (4 )triveni link road. in km 0 (0-500),1,"[""['1271/A-25 Dt. 22-06-2018']""]"
11. (3) ramgoolam purva from banda-baberu road. in km1,1,"[""['1271/A-25 Dt. 22-06-2018']""]"
02- ward number 26 mohalla nehru colony mein police line ke samne main road se samarpal ke makan tak anandpal wali gali deepak ke makan se rajendra ke makan tak gali mein nali v interlocking sadak nirman karya,1,"[""['659/23/PWD/2024-25 Dt. 15-06-2024']""]"
supply of materials,1,"[""['19/EWCP/2023-24']""]"
sahapur ( 1x10 to 10 plus 5 mva ) distt. kaushambi in business plan 2024- 25 kaush,1,"[""['19/EWCP/2023-24']""]"
erection for construction of 33 kv line police line from 132 kv s/ s manjhanpur,1,"[""['19/EWCP/2023-24']""]"
increasing capacity of 33/ 11 kv s/ s balakmau ( 1x5 to 2x5 mva ),1,"[""['19/EWCP/2023-24']""]"
work no 08 ward- 24 ghaziabad nagar nigam kavinagar zone bulandshahr road industrial area loha mandi police chauki ke pass ( jain dharm kante ke samne ) sthit park ki bhumi par miyawaki mahtod se shaghan van vikshit karne ka kariyea,1,"[""['6290/Udhyan/2022-23 Dt 20-07-2022']""]"
ward- 38 moh. barblan welcome shadi hall ke pass jurisdiction of eudd- iii mbd ( deposit schem,1,"[""['ST-44/EUDC(M)/2021-22']""]"
ward- 51 karbla near kabristhan das saraya police choki,1,"[""['ST-44/EUDC(M)/2021-22']""]"
releasing new connection of 50- 50 ( one each ) h. p. in favour of maha prabandhak ( jal ),1,"[""['ST-44/EUDC(M)/2021-22']""]"
nagar nigam,1,"[""['ST-44/EUDC(M)/2021-22']""]"
package no. 89,1,"[""['63/EUDC(VI)/18-19']""]"
forltcircuit bifurcation of t/ f 400kva subhas park,1,"[""['63/EUDC(VI)/18-19']""]"
91/ si/ ce/ 18- 19 under eudd sitapur road,1,"[""['63/EUDC(VI)/18-19']""]"
sector- a park 630kva police staion 250kvajal sansthan 400kva new sector- f,1,"[""['63/EUDC(VI)/18-19']""]"
colour wash of 25 no c type shops 12 no retail shops 10 no c type shops 20 no d type shops fv colour wash of residental quaterfarm rest house police chowki 02 no godown generetor room constt boundary wall around generetor room repair of,1,"[""['862_dt_07-02-2018']""]"
and c. c. road mukhrai from badan singh house to gajudhar house s. no. 12 to 16 block saiyan,1,"[""['13/60/MLA Kheragarh/Agra']""]"
installation of r. o,1,"[""['13/60/MLA Kheragarh/Agra']""]"
c. c. road at village jajau from main road to sriram house s. no. 5 to 11,1,"[""['13/60/MLA Kheragarh/Agra']""]"
water cooler at police station iradat nagar s. no. 1 to 4,1,"[""['13/60/MLA Kheragarh/Agra']""]"
nh- 24 to fateyganj police thana link road in km. 1 ( 425 ),1,"[""['1775/E-Tender/17-18 Date 20/04/2017']""]"
balla kotha to badshah nagar road in km. 1 ( 650 ),1,"[""['1775/E-Tender/17-18 Date 20/04/2017']""]"
nh- 24 to mathurapur tiliyapur perdhouli bohit roa,1,"[""['1775/E-Tender/17-18 Date 20/04/2017']""]"
renewal with general maintenance of nh- 24 to thiriya khaital rest house road in km. 1 ( 180 ),1,"[""['1775/E-Tender/17-18 Date 20/04/2017']""]"
provn of toilet with bathroom for woman military police at central command pro unit adjoining to bldg no t- 39,1,"[""['GE/W/LKO/15 OF 2023-24']""]"
toilet ( charbagh ) under ge ( west ) lko,1,"[""['GE/W/LKO/15 OF 2023-24']""]"
spl repair to bldg no p- 27 p- 28 p- 28a p- 29,1,"[""['GE/W/LKO/15 OF 2023-24']""]"
p- 30 gorkha rest house cook house sweepers qtrs,1,"[""['GE/W/LKO/15 OF 2023-24']""]"
m/ o hort. work at m. p road ( from maulana mohammed ali jouhar ali marg to modi mill ),1,"[""['48/DD/HD-South/2022-23']""]"
new delhi dg. 2022- 23. ( sh- complete maint. of hort. work. ),1,"[""['48/DD/HD-South/2022-23']""]"
m. m. a road ( from mathura road to police station okhla ) under hsd south- iii/ hd- south/ pwd,1,"[""['48/DD/HD-South/2022-23']""]"
